post_date,price,mfdate,mileage,gear_box,condition,fuel,body_style,origin,district,city,car_age,is_imported
2025,629000000,2019,90000.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Trong nước,Quận Cầu Giấy,Hà Nội,6,0
2025,730000000,2019,120000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Cầu Giấy,Hà Nội,6,0
2025,350000000,2014,150000.0,Tự động,Đã sử dụng,Dầu,Pick-up (bán tải),Nhập khẩu,Quận Thanh Xuân,Hà Nội,11,1
2025,189000000,2010,160000.0,Số sàn,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Hà Đông,Hà Nội,15,0
2025,276000000,2012,160000.0,Số sàn,Đã sử dụng,Dầu,Pick-up (bán tải),Nhập khẩu,Quận Hà Đông,Hà Nội,13,1
2025,505000000,2019,180000.0,Số sàn,Đã sử dụng,Dầu,Pick-up (bán tải),Nhập khẩu,Quận Hà Đông,Hà Nội,6,1
2025,350000000,2020,37000.0,Tự động,Đã sử dụng,Xăng,Hatchback,Nhập khẩu,Quận Bắc Từ Liêm,Hà Nội,5,1
2025,598000000,2015,92000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Bắc Từ Liêm,Hà Nội,10,0
2025,630000000,2024,30000.0,Tự động,Đã sử dụng,Điện,Suv / cross over,Trong nước,Quận Hai Bà Trưng,Hà Nội,1,0
2025,325000000,2021,90000.0,Số sàn,Đã sử dụng,Xăng,Sedan,Trong nước,Huyện Thanh Oai,Hà Nội,4,0
2025,185000000,2009,123.0,Số sàn,Đã sử dụng,Xăng,Sedan,Trong nước,Huyện Chương Mỹ,Hà Nội,16,0
2025,99000000,2005,155000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Cầu Giấy,Hà Nội,20,0
2025,300000000,2016,50000.0,Tự động,Đã sử dụng,Xăng,Hatchback,Trong nước,Quận Đống Đa,Hà Nội,9,0
2025,375000000,2013,192356.0,Số sàn,Đã sử dụng,Dầu,Pick-up (bán tải),Nhập khẩu,Quận Bắc Từ Liêm,Hà Nội,12,1
2025,195000000,2010,15000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Huyện Chương Mỹ,Hà Nội,15,0
2025,310000000,2012,111000.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Trong nước,Huyện Sóc Sơn,Hà Nội,13,0
2025,995000000,2023,20000.0,Tự động,Đã sử dụng,Điện,Suv / cross over,Trong nước,Quận Thanh Xuân,Hà Nội,2,0
2025,360000000,2016,130000.0,Tự động,Đã sử dụng,Dầu,Pick-up (bán tải),Nhập khẩu,Quận Hoàng Mai,Hà Nội,9,1
2025,575000000,2023,35000.0,Số sàn,Đã sử dụng,Dầu,Pick-up (bán tải),Nhập khẩu,Quận Hà Đông,Hà Nội,2,1
2025,625000000,2021,100000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Hoàng Mai,Hà Nội,4,0
2025,535000000,2022,43000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Nam Từ Liêm,Hà Nội,3,1
2025,2400000000,2021,35000.0,Tự động,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Quận Long Biên,Hà Nội,4,1
2025,1210000000,2025,0.0,Tự động,Mới,Xăng,Suv / cross over,Trong nước,Quận Cầu Giấy,Hà Nội,0,0
2025,3599000000,2022,60000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Hoàn Kiếm,Hà Nội,3,0
2025,866000000,2022,50000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Hà Đông,Hà Nội,3,0
2025,415000000,2025,0.0,Số sàn,Mới,Xăng,Sedan,Trong nước,Quận Hà Đông,Hà Nội,0,0
2025,675000000,2023,33000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Hà Đông,Hà Nội,2,0
2025,595000000,2020,80000.0,Tự động,Đã sử dụng,Dầu,Pick-up (bán tải),Nhập khẩu,Quận Cầu Giấy,Hà Nội,5,1
2025,785000000,2024,5000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Hai Bà Trưng,Hà Nội,1,1
2025,405000000,2022,40000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Ba Đình,Hà Nội,3,0
2025,600000000,2019,150000.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Trong nước,Huyện Phúc Thọ,Hà Nội,6,0
2025,825000000,2022,90000.0,Tự động,Đã sử dụng,Dầu,Pick-up (bán tải),Nhập khẩu,Quận Hà Đông,Hà Nội,3,1
2025,839000000,2021,24000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Hà Đông,Hà Nội,4,0
2025,599000000,2019,38000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Bắc Từ Liêm,Hà Nội,6,1
2025,488000000,2015,13.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Nam Từ Liêm,Hà Nội,10,0
2025,1086000000,2022,35000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Cầu Giấy,Hà Nội,3,0
2025,950000000,2024,20000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Bắc Từ Liêm,Hà Nội,1,0
2025,455000000,2018,8000.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Trong nước,Quận Cầu Giấy,Hà Nội,7,0
2025,1579000000,2024,0.0,Tự động,Mới,Xăng,Sedan,Trong nước,Quận Ba Đình,Hà Nội,1,0
2025,2399000000,2024,0.0,Tự động,Mới,Xăng,Suv / cross over,Trong nước,Quận Ba Đình,Hà Nội,1,0
2025,499000000,2022,56000.0,Tự động,Đã sử dụng,Xăng,Minivan (mpv),Nhập khẩu,Quận Hoàng Mai,Hà Nội,3,1
2025,440000000,2023,40000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Long Biên,Hà Nội,2,0
2025,195000000,2014,0.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Hà Đông,Hà Nội,11,0
2025,490000000,2020,82000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Huyện Gia Lâm,Hà Nội,5,0
2025,1180000000,2024,20000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Cầu Giấy,Hà Nội,1,0
2025,315000000,2017,7000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Cầu Giấy,Hà Nội,8,0
2025,110000000,2011,195000.0,Số sàn,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Bắc Từ Liêm,Hà Nội,14,0
2025,725000000,2022,43000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Thanh Xuân,Hà Nội,3,0
2025,255000000,2016,120000.0,Số sàn,Đã sử dụng,Xăng,Sedan,Trong nước,Huyện Thường Tín,Hà Nội,9,0
2025,165000000,2004,150000.0,Số sàn,Đã sử dụng,Xăng,Sedan,Trong nước,Huyện Đông Anh,Hà Nội,21,0
2025,2090000000,2024,6000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Bắc Từ Liêm,Hà Nội,1,1
2025,335000000,2015,98000.0,Số sàn,Đã sử dụng,Dầu,Pick-up (bán tải),Trong nước,Quận Hà Đông,Hà Nội,10,0
2025,325000000,2012,152268.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Trong nước,Quận Bắc Từ Liêm,Hà Nội,13,0
2025,2309000000,2020,50099.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Hoàng Mai,Hà Nội,5,0
2025,665000000,2020,55000.0,Tự động,Đã sử dụng,Dầu,Pick-up (bán tải),Trong nước,Quận Cầu Giấy,Hà Nội,5,0
2025,819000000,2019,87000.0,Tự động,Đã sử dụng,Dầu,Pick-up (bán tải),Nhập khẩu,Quận Hoàng Mai,Hà Nội,6,1
2025,950000000,2022,83000.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Nhập khẩu,Huyện Đông Anh,Hà Nội,3,1
2025,755000000,2017,1.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Hà Đông,Hà Nội,8,0
2025,208000000,2011,55555.0,Số sàn,Đã sử dụng,Xăng,Minivan (mpv),Trong nước,Quận Hà Đông,Hà Nội,14,0
2025,400000000,2017,200000.0,Tự động,Đã sử dụng,Dầu,Pick-up (bán tải),Nhập khẩu,Huyện Phúc Thọ,Hà Nội,8,1
2025,248000000,2013,6.0,Số sàn,Đã sử dụng,Xăng,Minivan (mpv),Trong nước,Quận Hà Đông,Hà Nội,12,0
2025,575000000,2022,65000.0,Số sàn,Đã sử dụng,Dầu,Pick-up (bán tải),Nhập khẩu,Quận Hà Đông,Hà Nội,3,1
2025,388000000,2012,150000.0,Số sàn,Đã sử dụng,Dầu,Suv / cross over,Trong nước,Quận Hai Bà Trưng,Hà Nội,13,0
2025,550000000,2022,35000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Thanh Xuân,Hà Nội,3,0
2025,250000000,2015,40000.0,Số sàn,Đã sử dụng,Dầu,Pick-up (bán tải),Nhập khẩu,Thị xã Sơn Tây,Hà Nội,10,1
2025,383000000,2020,85000.0,Số sàn,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Huyện Thanh Trì,Hà Nội,5,1
2025,110000000,2005,170000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Hà Đông,Hà Nội,20,0
2025,509000000,2025,0.0,Tự động,Mới,Xăng,Sedan,Trong nước,Huyện Phúc Thọ,Hà Nội,0,0
2025,1695000000,2022,23000.0,Tự động,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Huyện Hoài Đức,Hà Nội,3,1
2025,599000000,2021,1.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Ba Đình,Hà Nội,4,0
2025,799000000,2021,70000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Ba Đình,Hà Nội,4,0
2025,999000000,2022,45000.0,Tự động,Đã sử dụng,Động cơ hybrid,Suv / cross over,Trong nước,Quận Tây Hồ,Hà Nội,3,0
2025,499000000,2021,1.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Tây Hồ,Hà Nội,4,0
2025,599000000,2022,49997.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Nam Từ Liêm,Hà Nội,3,1
2025,330000000,2016,140000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Hai Bà Trưng,Hà Nội,9,0
2025,399000000,2013,130000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Long Biên,Hà Nội,12,0
2025,290000000,2011,0.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Cầu Giấy,Hà Nội,14,0
2025,1550000000,2016,0.0,Tự động,Đã sử dụng,Dầu,Minivan (mpv),Trong nước,Quận Cầu Giấy,Hà Nội,9,0
2025,1650000000,2018,0.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Cầu Giấy,Hà Nội,7,1
2025,720000000,2017,73868.0,Tự động,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Quận Nam Từ Liêm,Hà Nội,8,1
2025,2179000000,2024,6200.0,Tự động,Đã sử dụng,Xăng,Van,Nhập khẩu,Quận Long Biên,Hà Nội,1,1
2025,368000000,2018,0.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Hà Đông,Hà Nội,7,0
2025,745000000,2016,93000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Đống Đa,Hà Nội,9,0
2025,1030000000,2025,0.0,Tự động,Mới,Xăng,Suv / cross over,Trong nước,Huyện Hoài Đức,Hà Nội,0,0
2025,484000000,2025,0.0,Tự động,Mới,Xăng,Sedan,Trong nước,Huyện Hoài Đức,Hà Nội,0,0
2025,580000000,2025,0.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Bắc Từ Liêm,Hà Nội,0,1
2025,638000000,2021,60000.0,Tự động,Đã sử dụng,Xăng,Minivan (mpv),Trong nước,Quận Thanh Xuân,Hà Nội,4,0
2025,375000000,2013,150000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Tây Hồ,Hà Nội,12,0
2025,355000000,2012,120000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Cầu Giấy,Hà Nội,13,0
2025,490000000,2011,180000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Tây Hồ,Hà Nội,14,0
2025,750000000,2010,91000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Bắc Từ Liêm,Hà Nội,15,0
2025,550000000,2007,91000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Bắc Từ Liêm,Hà Nội,18,0
2025,545000000,2025,0.0,Tự động,Mới,Xăng,Suv / cross over,Nhập khẩu,Quận Bắc Từ Liêm,Hà Nội,0,1
2025,1198000000,2025,0.0,Tự động,Mới,Xăng,Suv / cross over,Trong nước,Huyện Hoài Đức,Hà Nội,0,0
2025,209000000,2014,88000.0,Tự động,Đã sử dụng,Xăng,Hatchback,Trong nước,Quận Hà Đông,Hà Nội,11,0
2025,2297000000,2019,18000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Long Biên,Hà Nội,6,0
2025,530000000,2018,78000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Hà Đông,Hà Nội,7,0
2025,1099000000,2021,76000.0,Tự động,Đã sử dụng,Động cơ hybrid,Minivan (mpv),Trong nước,Quận Long Biên,Hà Nội,4,0
2025,252000000,2018,173002.0,Số sàn,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Hà Đông,Hà Nội,7,0
2025,295000000,2012,1.0,Số sàn,Đã sử dụng,Xăng,Minivan (mpv),Trong nước,Huyện Đông Anh,Hà Nội,13,0
2025,225000000,2024,19.0,Tự động,Đã sử dụng,Dầu,Pick-up (bán tải),Trong nước,Quận Hoàng Mai,Hà Nội,1,0
2025,650000000,2025,6300.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Hoàng Mai,Hà Nội,0,1
2025,435000000,2015,200000.0,Số sàn,Đã sử dụng,Xăng,Van,Nhập khẩu,Quận Hà Đông,Hà Nội,10,1
2025,172000000,2018,95000.0,Số sàn,Đã sử dụng,Xăng,Hatchback,Trong nước,Quận Nam Từ Liêm,Hà Nội,7,0
2025,522000000,2016,120000.0,Số sàn,Đã sử dụng,Dầu,Suv / cross over,Trong nước,Huyện Hoài Đức,Hà Nội,9,0
2025,1070000000,2024,27000.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Trong nước,Quận Long Biên,Hà Nội,1,0
2025,839000000,2021,65000.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Nhập khẩu,Quận Nam Từ Liêm,Hà Nội,4,1
2025,389000000,2020,72000.0,Số sàn,Đã sử dụng,Xăng,Minivan (mpv),Nhập khẩu,Quận Hoàng Mai,Hà Nội,5,1
2025,505000000,2019,70000.0,Số sàn,Đã sử dụng,Dầu,Pick-up (bán tải),Nhập khẩu,Huyện Thanh Trì,Hà Nội,6,1
2025,505000000,2021,71000.0,Tự động,Đã sử dụng,Dầu,Pick-up (bán tải),Nhập khẩu,Huyện Thanh Trì,Hà Nội,4,1
2025,545000000,2022,51000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Hà Đông,Hà Nội,3,1
2025,505000000,2020,50000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Hoàng Mai,Hà Nội,5,0
2025,748000000,2023,19999.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Long Biên,Hà Nội,2,1
2025,2999000000,2022,22000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Nam Từ Liêm,Hà Nội,3,0
2025,488000000,2021,54000.0,Tự động,Đã sử dụng,Dầu,Pick-up (bán tải),Nhập khẩu,Huyện Thanh Trì,Hà Nội,4,1
2025,2390000000,2019,26000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Nam Từ Liêm,Hà Nội,6,0
2025,8250000000,2023,36000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Nam Từ Liêm,Hà Nội,2,1
2025,1599000000,2022,20000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Long Biên,Hà Nội,3,0
2025,1439000000,2021,26000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Long Biên,Hà Nội,4,0
2025,375000000,2021,25000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Long Biên,Hà Nội,4,0
2025,2888000000,2022,31000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Long Biên,Hà Nội,3,1
2025,1499000000,2019,70000.0,Tự động,Đã sử dụng,Xăng,Van,Nhập khẩu,Quận Long Biên,Hà Nội,6,1
2025,1229000000,2025,0.0,Tự động,Mới,Điện,Suv / cross over,Trong nước,Quận Nam Từ Liêm,Hà Nội,0,0
2025,2639000000,2025,0.0,Tự động,Mới,Xăng,Suv / cross over,Nhập khẩu,Quận Hoàng Mai,Hà Nội,0,1
2025,2350000000,2024,0.0,Tự động,Mới,Xăng,Mui trần,Nhập khẩu,Quận Hoàng Mai,Hà Nội,1,1
2025,350000000,2019,1.0,Số sàn,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Hoàng Mai,Hà Nội,6,0
2025,350000000,2019,1.0,Số sàn,Đã sử dụng,Xăng,Minivan (mpv),Nhập khẩu,Quận Hoàng Mai,Hà Nội,6,1
2025,268000000,2014,1.0,Số sàn,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Quận Hà Đông,Hà Nội,11,1
2025,595000000,2021,60000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Thanh Xuân,Hà Nội,4,0
2025,268000000,2014,1.0,Tự động,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Quận Hà Đông,Hà Nội,11,1
2025,1128000000,2025,0.0,Tự động,Mới,Điện,Suv / cross over,Trong nước,Huyện Gia Lâm,Hà Nội,0,0
2025,679000000,2017,1.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Hoàn Kiếm,Hà Nội,8,0
2025,630000000,2023,1.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Bắc Từ Liêm,Hà Nội,2,1
2025,630000000,2022,1.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Bắc Từ Liêm,Hà Nội,3,0
2025,565000000,2019,1.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Bắc Từ Liêm,Hà Nội,6,0
2025,399000000,2015,129998.0,Tự động,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Quận Bắc Từ Liêm,Hà Nội,10,1
2025,3680000000,2022,1.0,Tự động,Đã sử dụng,Điện,Sedan,Trong nước,Quận Cầu Giấy,Hà Nội,3,0
2025,2139000000,2023,1.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Cầu Giấy,Hà Nội,2,0
2025,4250000000,2022,1.0,Tự động,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Quận Cầu Giấy,Hà Nội,3,1
2025,685000000,2016,29800.0,Tự động,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Quận Thanh Xuân,Hà Nội,9,1
2025,1350000000,2019,40000.0,Tự động,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Quận Long Biên,Hà Nội,6,1
2025,2360000000,2025,0.0,Tự động,Mới,Xăng,Sedan,Trong nước,Quận Nam Từ Liêm,Hà Nội,0,0
2025,3430000000,2025,0.0,Tự động,Mới,Xăng,Suv / cross over,Nhập khẩu,Quận Nam Từ Liêm,Hà Nội,0,1
2025,2590000000,2019,49800.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Hoàng Mai,Hà Nội,6,1
2025,265000000,2017,38000.0,Tự động,Đã sử dụng,Xăng,Hatchback,Trong nước,Quận Thanh Xuân,Hà Nội,8,0
2025,746000000,2020,30000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Cầu Giấy,Hà Nội,5,1
2025,499000000,2024,14000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Thanh Xuân,Hà Nội,1,0
2025,230000000,2009,158000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Bắc Từ Liêm,Hà Nội,16,0
2025,539000000,2021,60000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Cầu Giấy,Hà Nội,4,0
2025,745000000,2019,82000.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Nhập khẩu,Quận Cầu Giấy,Hà Nội,6,1
2025,115000000,2009,12.0,Tự động,Đã sử dụng,Xăng,Hatchback,Nhập khẩu,Huyện Sóc Sơn,Hà Nội,16,1
2025,495000000,2022,62000.0,Tự động,Đã sử dụng,Xăng,Minivan (mpv),Nhập khẩu,Huyện Thanh Trì,Hà Nội,3,1
2025,455000000,2022,67000.0,Tự động,Đã sử dụng,Xăng,Minivan (mpv),Nhập khẩu,Huyện Thanh Trì,Hà Nội,3,1
2025,655000000,2015,140000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Thanh Xuân,Hà Nội,10,1
2025,390000000,2021,40000.0,Tự động,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Huyện Thanh Trì,Hà Nội,4,1
2025,625000000,2019,77370.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Nam Từ Liêm,Hà Nội,6,0
2025,750000000,2024,1.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Long Biên,Hà Nội,1,1
2025,625000000,2019,77370.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Nam Từ Liêm,Hà Nội,6,0
2025,495000000,2018,96000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Nam Từ Liêm,Hà Nội,7,1
2025,245000000,2008,21000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Hà Đông,Hà Nội,17,1
2025,95000000,2004,167800.0,Số sàn,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Tây Hồ,Hà Nội,21,0
2025,792000000,2024,14000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Ba Đình,Hà Nội,1,0
2025,235000000,2007,110000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Hoàng Mai,Hà Nội,18,0
2025,448000000,2024,28000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Hà Đông,Hà Nội,1,0
2025,295000000,2013,125000.0,Số sàn,Đã sử dụng,Dầu,Pick-up (bán tải),Nhập khẩu,Quận Hà Đông,Hà Nội,12,1
2025,499000000,2017,83000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Bắc Từ Liêm,Hà Nội,8,0
2025,1198000000,2023,50000.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Trong nước,Quận Hà Đông,Hà Nội,2,0
2025,870000000,2020,101650.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Hà Đông,Hà Nội,5,0
2025,889000000,2024,0.0,Tự động,Mới,Động cơ hybrid,Sedan,Nhập khẩu,Huyện Hoài Đức,Hà Nội,1,1
2025,425000000,2024,75000.0,Tự động,Đã sử dụng,Điện,Suv / cross over,Trong nước,Quận Thanh Xuân,Hà Nội,1,0
2025,1194000000,2025,0.0,Tự động,Mới,Động cơ hybrid,Suv / cross over,Trong nước,Huyện Hoài Đức,Hà Nội,0,0
2025,1579000000,2024,25000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Long Biên,Hà Nội,1,0
2025,750000000,2024,1.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Long Biên,Hà Nội,1,0
2025,601000000,2025,0.0,Tự động,Mới,Dầu,Pick-up (bán tải),Nhập khẩu,Quận Long Biên,Hà Nội,0,1
2025,469000000,2016,100000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Cầu Giấy,Hà Nội,9,0
2025,645000000,2020,90000.0,Tự động,Đã sử dụng,Dầu,Pick-up (bán tải),Nhập khẩu,Quận Hoàng Mai,Hà Nội,5,1
2025,998000000,2025,9000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Long Biên,Hà Nội,0,0
2025,2290000000,2019,50000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Cầu Giấy,Hà Nội,6,0
2025,635000000,2020,65000.0,5,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Long Biên,Hà Nội,5,0
2025,330000000,2015,190000.0,Số sàn,Đã sử dụng,Dầu,Pick-up (bán tải),Nhập khẩu,Quận Đống Đa,Hà Nội,10,1
2025,390000000,2021,30000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Cầu Giấy,Hà Nội,4,0
2025,740000000,2022,40000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Cầu Giấy,Hà Nội,3,0
2025,618000000,2024,36000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Cầu Giấy,Hà Nội,1,1
2025,2029000000,2024,0.0,Tự động,Mới,Xăng,Sedan,Trong nước,Quận Hai Bà Trưng,Hà Nội,1,0
2025,3299000000,2024,0.0,Tự động,Mới,Xăng,Van,Nhập khẩu,Quận Hà Đông,Hà Nội,1,1
2025,810000000,2019,1.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Trong nước,Quận Hà Đông,Hà Nội,6,0
2025,290000000,2007,20000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Long Biên,Hà Nội,18,0
2025,784000000,2025,0.0,Tự động,Mới,Xăng,Suv / cross over,Trong nước,Huyện Thanh Trì,Hà Nội,0,0
2025,1299000000,2019,1.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Long Biên,Hà Nội,6,0
2025,744000000,2025,0.0,Tự động,Mới,Xăng,Suv / cross over,Trong nước,Huyện Thanh Trì,Hà Nội,0,0
2025,999000000,2019,1.0,Tự động,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Quận Cầu Giấy,Hà Nội,6,1
2025,570000000,2021,50000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Hoàng Mai,Hà Nội,4,0
2025,485000000,2018,85000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Hoàng Mai,Hà Nội,7,0
2025,1948000000,2018,1.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Long Biên,Hà Nội,7,0
2025,1999000000,2019,1.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Long Biên,Hà Nội,6,1
2025,539000000,2015,24000.0,Số sàn,Đã sử dụng,Dầu,Suv / cross over,Trong nước,Quận Long Biên,Hà Nội,10,0
2025,150000000,2007,1.0,Số sàn,Đã sử dụng,Dầu,Van,Trong nước,Quận Long Biên,Hà Nội,18,0
